,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction
1777,1777,266,232055.0,3.16,3.56,,,,,Nishioka,Bounce,,Cross
1778,1778,266,232066.0,2.18,-1.23,3.37,-1.23,6.22,25.43,Nishioka,Hit,Fore,Cross
1779,1779,266,232098.0,9.08,20.74,,,,,Nishioka,Bounce,,Cross
1780,1780,266,232107.0,10.67,24.47,4.01,-2.39,9.17,24.47,Nishioka,Hit,Fore,Cross
1781,1781,266,232133.0,2.84,2.78,,,,,Nishioka,Bounce,,Cross
1782,1782,266,232144.0,1.53,-1.65,2.5,-1.65,8.33,23.93,Nishioka,Hit,Fore,Cross
1783,1783,266,232176.0,4.26,19.19,,,,,Nishioka,Bounce,,Cross
1784,1784,266,232186.0,4.55,23.25,4.59,-3.55,5.64,23.25,Nishioka,Hit,Back,Cross
1785,1785,266,232208.0,2.37,5.6,,,,,Nishioka,Bounce,,Cross
1786,1786,266,232228.0,1.38,-3.54,2.71,-3.54,5.08,18.43,Nishioka,Hit,Fore,Cross
1787,1787,266,232249.0,5.18,14.84,,,,,Nishioka,Bounce,,Cross
1788,1788,266,232252.0,5.55,16.8,3.18,-2.72,4.94,16.8,Nishioka,Hit,Fore,Cross
1789,1789,267,232988.0,5.18,17.26,,,,,Nishioka,Bounce,,Cross
1790,1790,267,232999.0,4.39,25.82,6.75,0.7,2.57,25.82,Nishioka,Hit,Fore,Cross
1791,1791,267,233048.0,4.17,2.07,,,,,Nishioka,Bounce,,Cross
1792,1792,267,233069.0,3.58,-0.98,4.95,-0.98,6.24,27.24,Nishioka,Hit,Fore,Cross
1793,1793,268,233775.0,9.22,16.6,,,,,Nishioka,Bounce,,Cross
1794,1794,268,233785.0,12.88,24.18,4.4,-0.14,11.08,24.18,Nishioka,Hit,Fore,Cross
1795,1795,268,233821.0,3.43,0.62,,,,,Nishioka,Bounce,,Cross
1796,1796,268,233828.0,2.66,-0.79,3.89,-0.79,10.46,23.51,Nishioka,Hit,Fore,Cross
1797,1797,268,233866.0,4.14,19.23,,,,,Nishioka,Bounce,,Cross
1798,1798,268,233884.0,4.32,23.84,5.34,-3.44,5.68,23.84,Nishioka,Hit,Back,Cross
1799,1799,268,233904.0,8.62,5.73,,,,,Nishioka,Bounce,,Cross
1800,1800,268,233923.0,11.22,-3.36,9.43,-3.36,5.73,19.89,Nishioka,Hit,Back,Cross
1801,1801,268,233953.0,,,,,,,Nishioka,NoBounce,,
1802,1802,268,233956.0,4.24,14.87,10.27,-2.56,5.42,14.87,Nishioka,Hit,Back,Cross
1803,1803,268,233970.0,2.61,4.65,,,,,Nishioka,Bounce,,Cross
1804,1804,269,234814.0,3.14,16.38,,,,,Nishioka,Bounce,,Cross
1805,1805,269,234826.0,-0.27,26.89,6.93,-0.4,1.3,26.89,Nishioka,Hit,Back,Cross
1806,1806,271,235633.0,6.13,16.37,,,,,Nishioka,Bounce,,Cross
1807,1807,271,235643.0,7.69,23.66,4.83,-0.13,8.83,23.66,Nishioka,Hit,Back,Cross
1808,1808,271,235675.0,8.83,4.38,,,,,Nishioka,Bounce,,Cross
1809,1809,271,235694.0,10.68,-1.54,8.78,-1.54,4.92,24.94,Nishioka,Hit,Back,Cross
1810,1810,271,235721.0,3.58,17.2,,,,,Nishioka,Bounce,,Cross
1811,1811,271,235738.0,1.69,23.11,7.71,-3.36,2.7,23.11,Nishioka,Hit,Back,Cross
1812,1812,271,235767.0,7.95,3.74,,,,,Nishioka,Bounce,,Cross
1813,1813,271,235782.0,10.64,-2.08,9.13,-2.08,4.24,24.56,Nishioka,Hit,Back,Cross
1814,1814,271,235804.0,2.58,19.38,,,,,Nishioka,Bounce,,Cross
1815,1815,271,235815.0,0.45,24.38,8.65,-0.96,1.64,24.38,Nishioka,Hit,Back,Cross
1816,1816,271,235851.0,3.72,3.67,,,,,Nishioka,Bounce,,Cross
1817,1817,271,235869.0,4.61,-1.87,5.9,-1.87,4.79,25.76,Nishioka,Hit,Fore,Cross
1818,1818,271,235892.0,8.22,20.61,,,,,Nishioka,Bounce,,Cross
1819,1819,271,235905.0,9.9,27.17,5.03,-1.11,8.5,27.17,Nishioka,Hit,Fore,Cross
1820,1820,271,235930.0,3.02,6.89,,,,,Nishioka,Bounce,,Cross
1821,1821,271,235948.0,0.48,-0.28,1.74,-0.28,8.06,25.75,Nishioka,Hit,Fore,Cross
1822,1822,272,236701.0,4.77,16.88,,,,,Nishioka,Bounce,,Cross
1823,1823,272,236712.0,3.91,26.87,6.68,-0.09,2.64,26.87,Nishioka,Hit,Fore,Cross
1824,1824,272,236754.0,2.9,6.44,,,,,Nishioka,Bounce,,Cross
1825,1825,272,236776.0,2.12,-0.24,3.57,-0.24,6.05,27.3,Nishioka,Hit,Fore,Cross
1826,1826,272,236791.0,8.93,18.94,,,,,Nishioka,Bounce,,Cross
1827,1827,274,237750.0,9.1,17.4,,,,,Nishioka,Bounce,,Cross
1828,1828,274,237760.0,12.12,23.11,4.89,0.82,10.09,23.11,Nishioka,Hit,Fore,Cross
1829,1829,274,237787.0,5.15,1.27,,,,,Nishioka,Bounce,,Cross
1830,1830,274,237794.0,4.45,-0.4,3.9,-0.4,8.99,22.93,Nishioka,Hit,Back,Cross
1831,1831,275,238492.0,4.94,17.84,,,,,Nishioka,Bounce,,Cross
1832,1832,275,238504.0,4.2,26.89,6.79,-0.09,3.25,26.89,Nishioka,Hit,Fore,Cross
1833,1833,275,238532.0,4.53,8.6,,,,,Nishioka,Bounce,,Cross
1834,1834,275,238552.0,4.97,2.95,5.85,2.95,5.66,27.01,Nishioka,Hit,Fore,Cross
1835,1835,275,238573.0,9.17,22.45,,,,,Nishioka,Bounce,,Cross
1836,1836,275,238583.0,11.23,26.79,6.05,4.29,9.1,26.79,Nishioka,Hit,Fore,Cross
1837,1837,277,239474.0,6.05,16.1,,,,,Nishioka,Bounce,,Cross
1838,1838,277,239485.0,8.0,23.71,4.77,-0.14,8.61,23.71,Nishioka,Hit,Back,Cross
1839,1839,277,239510.0,5.81,5.6,,,,,Nishioka,Bounce,,Cross
1840,1840,277,239527.0,5.55,0.0,4.48,0.0,5.78,25.1,Nishioka,Hit,Back,Cross
1841,1841,278,240224.0,2.36,16.95,,,,,Nishioka,Bounce,,Cross
1842,1842,278,240235.0,-1.09,27.03,6.95,0.24,0.92,27.03,Nishioka,Hit,Back,Cross
1843,1843,279,240923.0,6.21,17.15,,,,,Nishioka,Bounce,,Cross
1844,1844,280,241427.0,5.14,17.53,,,,,Nishioka,Bounce,,Cross
1845,1845,281,244910.0,5.88,17.67,,,,,Nakashima,Bounce,,Cross
1846,1846,281,244919.0,5.75,24.69,5.31,-0.37,7.03,24.69,Nakashima,Hit,Back,Cross
1847,1847,281,244964.0,5.94,2.89,,,,,Nakashima,Bounce,,Cross
1848,1848,281,244977.0,6.43,0.6,5.2,0.6,5.57,26.08,Nakashima,Hit,Back,Cross
1849,1849,281,244999.0,8.19,21.03,,,,,Nakashima,Bounce,,Cross
1850,1850,281,245011.0,9.09,26.95,5.58,2.95,7.59,26.95,Nakashima,Hit,Fore,Cross
1851,1851,281,245033.0,2.38,6.49,,,,,Nakashima,Bounce,,Cross
1852,1852,282,245483.0,2.74,16.99,,,,,Nakashima,Bounce,,Cross
1853,1853,282,245493.0,0.03,23.95,7.12,-0.74,1.35,23.95,Nakashima,Hit,Back,Cross
1854,1854,282,245521.0,6.52,0.48,,,,,Nakashima,Bounce,,Cross
1855,1855,282,245527.0,7.31,-2.12,6.45,-2.12,3.11,23.67,Nakashima,Hit,Back,Cross
1856,1856,282,245584.0,6.66,21.63,,,,,Nakashima,Bounce,,Cross
1857,1857,282,245614.0,6.59,27.46,-7.92,-4.62,5.34,27.46,Nakashima,Hit,Fore,Cross
1858,1858,282,245640.0,3.7,2.97,,,,,Nakashima,Bounce,,Cross
1859,1859,282,245654.0,3.01,-2.84,4.23,-2.84,5.97,27.24,Nakashima,Hit,Fore,Cross
1860,1860,282,245679.0,6.17,17.81,,,,,Nakashima,Bounce,,Cross
1861,1861,282,245695.0,7.1,25.3,4.84,-3.26,6.01,25.3,Nakashima,Hit,Fore,Cross
1862,1862,282,245721.0,2.86,1.55,,,,,Nakashima,Bounce,,Cross
1863,1863,282,245732.0,1.97,-2.75,3.0,-2.75,5.96,24.79,Nakashima,Hit,Fore,Cross
1864,1864,282,245755.0,6.41,17.98,,,,,Nakashima,Bounce,,Cross
1865,1865,282,245770.0,8.04,24.7,4.09,-3.0,6.88,24.7,Nakashima,Hit,Fore,Cross
1866,1866,282,245792.0,7.15,3.96,,,,,Nakashima,Bounce,,Cross
1867,1867,282,245805.0,7.22,-2.16,5.76,-2.16,5.74,25.02,Nakashima,Hit,Back,Cross
1868,1868,282,245832.0,3.35,19.22,,,,,Nakashima,Bounce,,Cross
1869,1869,282,245846.0,1.98,25.08,6.21,-3.52,3.18,25.08,Nakashima,Hit,Back,Cross
1870,1870,284,246651.0,6.83,16.97,,,,,Nakashima,Bounce,,Cross
1871,1871,284,246662.0,7.45,22.89,5.36,-1.67,8.49,22.89,Nakashima,Hit,Back,Cross
1872,1872,284,246690.0,6.96,0.4,,,,,Nakashima,Bounce,,Cross
1873,1873,284,246697.0,7.23,-2.97,6.31,-2.97,6.4,23.64,Nakashima,Hit,Back,Cross
1874,1874,284,246751.0,5.76,19.71,,,,,Nakashima,Bounce,,Cross
1875,1875,284,246772.0,5.79,24.93,5.7,-3.66,4.68,24.93,Nakashima,Hit,Fore,Cross
1876,1876,284,246796.0,3.37,3.41,,,,,Nakashima,Bounce,,Cross
1877,1877,284,246814.0,2.63,-4.25,3.84,-4.25,6.15,24.87,Nakashima,Hit,Fore,Cross
1878,1878,286,247656.0,4.51,15.88,,,,,Nakashima,Bounce,,Cross
1879,1879,286,247668.0,2.66,22.47,6.89,-0.25,1.91,22.47,Nakashima,Hit,Fore,Cross
1880,1880,287,248199.0,5.71,17.46,,,,,Nakashima,Bounce,,Cross
1881,1881,287,248211.0,5.21,25.17,5.36,-0.62,7.07,25.17,Nakashima,Hit,Back,Cross
1882,1882,287,248261.0,5.6,4.44,,,,,Nakashima,Bounce,,Cross
1883,1883,287,248277.0,6.03,2.1,4.92,2.1,5.23,26.85,Nakashima,Hit,Back,Cross
1884,1884,287,248295.0,2.18,20.73,,,,,Nakashima,Bounce,,Cross
1885,1885,287,248306.0,0.21,27.28,4.91,4.46,1.78,27.28,Nakashima,Hit,Back,Cross
1886,1886,287,248317.0,,,,,,,Nakashima,NoBounce,,
1887,1887,287,248328.0,5.94,8.6,5.42,8.6,-0.22,27.38,Nakashima,Hit,Back,Cross
1888,1888,291,250286.0,1.85,7.09,,,,,Nishioka,Bounce,,Cross
1889,1889,291,250296.0,-1.42,-0.51,0.53,-0.51,6.29,23.08,Nishioka,Hit,Fore,Cross
1890,1890,291,250337.0,7.25,18.75,,,,,Nishioka,Bounce,,Cross
1891,1891,291,250355.0,9.58,21.9,3.79,-3.12,8.24,21.9,Nishioka,Hit,Fore,Cross
1892,1892,291,250374.0,3.22,6.54,,,,,Nishioka,Bounce,,Cross
1893,1893,291,250394.0,-0.8,-3.4,0.54,-3.4,7.2,22.81,Nishioka,Hit,Fore,Cross
1894,1894,291,250436.0,4.36,17.52,,,,,Nishioka,Bounce,,Cross
1895,1895,291,250449.0,4.96,21.4,3.82,-2.04,3.42,21.4,Nishioka,Hit,Fore,Cross
1896,1896,291,250469.0,2.1,2.17,,,,,Nishioka,Bounce,,Cross
1897,1897,293,251346.0,8.84,6.46,,,,,Nishioka,Bounce,,Cross
1898,1898,293,251357.0,11.1,-1.07,9.32,-1.07,4.13,23.22,Nishioka,Hit,Back,Cross
1899,1899,294,251879.0,2.15,7.08,,,,,Nishioka,Bounce,,Cross
1900,1900,294,251890.0,-0.8,-2.54,0.85,-2.54,6.56,23.14,Nishioka,Hit,Fore,Cross
1901,1901,295,252403.0,7.85,7.4,,,,,Nishioka,Bounce,,Cross
1902,1902,295,252414.0,10.39,-1.82,9.02,-1.82,4.05,23.31,Nishioka,Hit,Back,Cross
1903,1903,297,255943.0,4.16,7.14,,,,,Nakashima,Bounce,,Cross
1904,1904,297,255957.0,3.55,0.0,2.74,0.0,5.61,24.47,Nakashima,Hit,Back,Cross
1905,1905,297,255981.0,3.47,19.97,,,,,Nakashima,Bounce,,Cross
1906,1906,297,255993.0,3.2,26.09,5.28,-1.39,4.51,26.09,Nakashima,Hit,Back,Cross
1907,1907,297,256019.0,3.92,5.85,,,,,Nakashima,Bounce,,Cross
1908,1908,297,256036.0,3.94,-1.88,5.21,-1.88,5.84,26.26,Nakashima,Hit,Fore,Cross
1909,1909,299,256815.0,7.11,7.51,,,,,Nakashima,Bounce,,Cross
1910,1910,299,256829.0,9.63,-0.3,8.39,-0.3,3.95,23.85,Nakashima,Hit,Back,Cross
1911,1911,299,256857.0,3.26,23.3,,,,,Nakashima,Bounce,,Cross
1912,1912,299,256866.0,2.06,26.24,6.99,-0.15,3.22,26.24,Nakashima,Hit,Back,Cross
1913,1913,299,256901.0,6.91,1.09,,,,,Nakashima,Bounce,,Cross
1914,1914,299,256912.0,8.12,-2.39,8.62,-2.39,4.95,26.38,Nakashima,Hit,Fore,Cross
1915,1915,299,256939.0,6.74,20.54,,,,,Nakashima,Bounce,,Cross
1916,1916,299,256952.0,6.76,26.41,7.64,-3.07,5.47,26.41,Nakashima,Hit,Fore,Cross
1917,1917,300,257535.0,4.81,7.13,,,,,Nakashima,Bounce,,Cross
1918,1918,300,257549.0,4.65,-2.64,3.99,-2.64,5.95,23.19,Nakashima,Hit,Back,Cross
1919,1919,300,257579.0,5.43,20.44,,,,,Nakashima,Bounce,,Cross
1920,1920,300,257593.0,5.62,25.8,5.17,-2.29,6.64,25.8,Nakashima,Hit,Back,Cross
1921,1921,300,257621.0,7.22,2.47,,,,,Nakashima,Bounce,,Cross
1922,1922,300,257630.0,8.01,-2.11,6.91,-2.11,5.35,25.56,Nakashima,Hit,Back,Cross
1923,1923,301,258248.0,8.07,7.74,,,,,Nakashima,Bounce,,Cross
1924,1924,301,258260.0,11.5,-1.3,10.1,-1.3,3.83,23.13,Nakashima,Hit,Back,Cross
1925,1925,301,258288.0,4.62,21.81,,,,,Nakashima,Bounce,,Cross
1926,1926,301,258294.0,3.86,24.74,8.91,-1.29,3.28,24.74,Nakashima,Hit,Fore,Cross
1927,1927,301,258323.0,3.57,2.15,,,,,Nakashima,Bounce,,Cross
1928,1928,301,258334.0,3.34,-1.85,4.21,-1.85,4.65,25.46,Nakashima,Hit,Fore,Cross
1929,1929,301,258367.0,8.39,17.15,,,,,Nakashima,Bounce,,Cross
1930,1930,301,258389.0,11.26,25.01,4.44,-2.5,9.46,25.01,Nakashima,Hit,Fore,Cross
1931,1931,301,258413.0,2.94,3.27,,,,,Nakashima,Bounce,,Cross
1932,1932,301,258426.0,0.8,-1.22,1.94,-1.22,8.4,24.33,Nakashima,Hit,Fore,Cross
1933,1933,301,258454.0,8.1,21.65,,,,,Nakashima,Bounce,,Cross
1934,1934,301,258462.0,9.53,25.01,2.9,-2.37,8.56,25.01,Nakashima,Hit,Fore,Cross
1935,1935,301,258491.0,5.63,2.91,,,,,Nakashima,Bounce,,Cross
1936,1936,301,258505.0,4.62,-1.24,3.96,-1.24,6.09,25.89,Nakashima,Hit,Back,Cross
1937,1937,301,258527.0,3.71,19.63,,,,,Nakashima,Bounce,,Cross
1938,1938,301,258539.0,3.1,26.76,4.91,-0.85,4.14,26.76,Nakashima,Hit,Back,Cross
1939,1939,301,258569.0,6.57,3.26,,,,,Nakashima,Bounce,,Cross
1940,1940,301,258581.0,7.39,-0.59,6.29,-0.59,5.01,26.95,Nakashima,Hit,Back,Cross
1941,1941,301,258606.0,2.21,22.67,,,,,Nakashima,Bounce,,Cross
1942,1942,301,258614.0,1.13,26.99,6.35,-1.1,2.21,26.99,Nakashima,Hit,Back,Cross
1943,1943,301,258655.0,8.5,5.49,,,,,Nakashima,Bounce,,Cross
1944,1944,301,258670.0,11.05,-0.11,9.36,-0.11,4.19,26.63,Nakashima,Hit,Back,Cross
1945,1945,303,259661.0,3.9,7.61,,,,,Nakashima,Bounce,,Cross
1946,1946,303,259676.0,2.88,0.05,2.4,0.05,5.65,24.46,Nakashima,Hit,Back,Cross
1947,1947,303,259702.0,4.72,23.53,,,,,Nakashima,Bounce,,Cross
1948,1948,303,259706.0,4.92,25.72,4.09,-0.4,5.73,25.72,Nakashima,Hit,Back,Cross
1949,1949,303,259769.0,8.94,2.07,,,,,Nakashima,Bounce,,Cross
1950,1950,303,259804.0,11.55,-5.01,9.82,-5.01,4.98,25.17,Nakashima,Hit,Back,Cross
1951,1951,303,259833.0,4.98,18.17,,,,,Nakashima,Bounce,,Cross
1952,1952,303,259849.0,3.53,24.24,7.35,-4.44,4.88,24.24,Nakashima,Hit,Back,Cross
1953,1953,303,259875.0,3.42,2.72,,,,,Nakashima,Bounce,,Cross
1954,1954,303,259891.0,3.14,-4.07,4.78,-4.07,5.95,24.14,Nakashima,Hit,Fore,Cross
1955,1955,303,259923.0,8.58,22.54,,,,,Nakashima,Bounce,,Cross
1956,1956,303,259932.0,10.12,26.27,4.35,-3.76,8.52,26.27,Nakashima,Hit,Fore,Cross
1957,1957,303,259961.0,5.31,4.05,,,,,Nakashima,Bounce,,Cross
1958,1958,303,259976.0,4.36,-1.1,5.53,-1.1,6.93,26.52,Nakashima,Hit,Fore,Cross
1959,1959,303,259999.0,7.94,19.58,,,,,Nakashima,Bounce,,Cross
1960,1960,303,260014.0,9.64,26.79,5.06,-1.57,8.16,26.79,Nakashima,Hit,Fore,Cross
1961,1961,303,260042.0,5.6,2.84,,,,,Nakashima,Bounce,,Cross
1962,1962,303,260053.0,5.02,-1.13,4.24,-1.13,7.14,25.87,Nakashima,Hit,Back,Cross
1963,1963,303,260078.0,4.03,19.78,,,,,Nakashima,Bounce,,Cross
1964,1964,303,260091.0,3.57,26.51,4.92,-2.0,4.87,26.51,Nakashima,Hit,Back,Cross
1965,1965,303,260120.0,8.62,6.27,,,,,Nakashima,Bounce,,Cross
1966,1966,303,260142.0,11.2,-1.86,9.9,-1.86,4.17,26.01,Nakashima,Hit,Back,Cross
1967,1967,303,260172.0,2.61,22.59,,,,,Nakashima,Bounce,,Cross
1968,1968,303,260179.0,1.26,26.51,8.57,-2.31,2.63,26.51,Nakashima,Hit,Back,Cross
1969,1969,304,260950.0,6.68,5.94,,,,,Nakashima,Bounce,,Cross
1970,1970,304,260958.0,8.17,-1.03,9.06,-1.03,3.9,22.88,Nakashima,Hit,Fore,Cross
1971,1971,304,260997.0,6.59,22.12,,,,,Nakashima,Bounce,,Cross
1972,1972,304,261008.0,6.78,25.28,6.41,-1.59,5.91,25.28,Nakashima,Hit,Fore,Cross
1973,1973,304,261037.0,4.07,2.28,,,,,Nakashima,Bounce,,Cross
1974,1974,304,261050.0,3.54,-2.41,4.6,-2.41,5.83,25.74,Nakashima,Hit,Fore,Cross
1975,1975,304,261077.0,7.36,21.08,,,,,Nakashima,Bounce,,Cross
1976,1976,304,261087.0,8.55,25.22,4.53,-3.33,7.52,25.22,Nakashima,Hit,Fore,Cross
1977,1977,304,261112.0,2.57,5.12,,,,,Nakashima,Bounce,,Cross
1978,1978,304,261129.0,0.46,-1.76,1.92,-1.76,6.56,24.8,Nakashima,Hit,Fore,Cross
1979,1979,304,261155.0,5.74,19.05,,,,,Nakashima,Bounce,,Cross
1980,1980,304,261170.0,7.33,24.9,3.42,-3.18,6.4,24.9,Nakashima,Hit,Fore,Cross
1981,1981,304,261192.0,6.44,4.7,,,,,Nakashima,Bounce,,Cross
1982,1982,304,261207.0,6.16,-1.75,5.64,-1.75,5.44,23.99,Nakashima,Hit,Back,Cross
1983,1983,304,261241.0,7.41,22.93,,,,,Nakashima,Bounce,,Cross
1984,1984,304,261249.0,7.72,25.84,4.64,-2.25,6.62,25.84,Nakashima,Hit,Fore,Cross
1985,1985,304,261278.0,4.43,3.56,,,,,Nakashima,Bounce,,Cross
1986,1986,304,261291.0,3.98,-1.62,4.65,-1.62,5.72,26.08,Nakashima,Hit,Fore,Cross
1987,1987,304,261320.0,8.7,23.42,,,,,Nakashima,Bounce,,Cross
1988,1988,304,261327.0,9.6,26.74,5.42,-1.85,8.37,26.74,Nakashima,Hit,Fore,Cross
1989,1989,304,261353.0,4.01,5.74,,,,,Nakashima,Bounce,,Cross
1990,1990,304,261368.0,2.73,-0.4,3.55,-0.4,7.01,26.18,Nakashima,Hit,Fore,Cross
